351, 50.081156
352, 50.080808
353, 50.080463
354, 50.080121
355, 50.079781
356, 50.079443
357, 50.079108
358, 50.078775
359, 50.078445
360, 50.078116
361, 50.077790
362, 50.077466
363, 50.077145
364, 50.076826
365, 50.076508
366, 50.076193
367, 50.075881
368, 50.075570
369, 50.075261
370, 50.074955
371, 50.074650
372, 50.074348
373, 50.074047
374, 50.073749
375, 50.073452
376, 50.073158
377, 50.072865
378, 50.072575
379, 50.072286
380, 50.072000
381, 50.071715
382, 50.071432
383, 50.071150
384, 50.070871
385, 50.070594
386, 50.070318
387, 50.070044
388, 50.069772
389, 50.069501
390, 50.069233
391, 50.068966
392, 50.068700
393, 50.068437
394, 50.068175
395, 50.067915
396, 50.067656
397, 50.067399
398, 50.067144
399, 50.066890
400, 50.066638
401, 50.066387
402, 50.066138
403, 50.065890
404, 50.065644
405, 50.065400
406, 50.065157
407, 50.064915
408, 50.064675
409, 50.064437
410, 50.064200
411, 50.063964
412, 50.063730
413, 50.063497
414, 50.063266
415, 50.063036
416, 50.062807
417, 50.062580
418, 50.062354
419, 50.062129
420, 50.061906
421, 50.061684
422, 50.061464
423, 50.061244
424, 50.061026
425, 50.060810
426, 50.060594
427, 50.060380
428, 50.060167
429, 50.059956
430, 50.059745
431, 50.059536
432, 50.059328
433, 50.059121
434, 50.058915
435, 50.058711
436, 50.058508
437, 50.058306
438, 50.058105
439, 50.057905
440, 50.057706
441, 50.057509
442, 50.057312
443, 50.057117
444, 50.056923
445, 50.056729
446, 50.056537
447, 50.056346
448, 50.056156
449, 50.055968
450, 50.055780
451, 50.055593
452, 50.055407
453, 50.055223
454, 50.055039
455, 50.054856
456, 50.054674
457, 50.054494
458, 50.054314
459, 50.054135
460, 50.053958
461, 50.053781
462, 50.053605
463, 50.053430
464, 50.053256
465, 50.053083
466, 50.052911
467, 50.052740
468, 50.052569
469, 50.052400
470, 50.052232
471, 50.052064
472, 50.051897
473, 50.051732
474, 50.051567
475, 50.051403
476, 50.051240
477, 50.051077
478, 50.050916
479, 50.050755
480, 50.050595
481, 50.050436
482, 50.050278
483, 50.050121
484, 50.049964
485, 50.049809
486, 50.049654
487, 50.049500
488, 50.049346
489, 50.049194
490, 50.049042
491, 50.048891
492, 50.048741
493, 50.048591
494, 50.048442
495, 50.048295
496, 50.048147
497, 50.048001
498, 50.047855
499, 50.047710
500, 50.047566
501, 50.047422
502, 50.047279
503, 50.047137
504, 50.046996
505, 50.046855
506, 50.046715
